"user","longitude","latitude","Axe Temps","id","picture","datetaken"
"48551155@N05",4.8311,45.761,6411,"8259679672","http://farm9.staticflickr.com/8478/8259679672_50e9ba1193_t.jpg","2012-12-09"
"48551155@N05",4.8311,45.766,6805,"11786956113","http://farm4.staticflickr.com/3815/11786956113_705c58ebc9_t.jpg","2014-01-01"
"48551155@N05",4.8313,45.758,6597,"9018637423","http://farm8.staticflickr.com/7286/9018637423_ee47db9015_t.jpg","2013-06-08"
"48551155@N05",4.8314,45.758,6703,"9904345255","http://farm6.staticflickr.com/5469/9904345255_e4871004e8_t.jpg","2013-09-22"
"48551155@N05",4.8314,45.77,5687,"5304089853","http://farm6.staticflickr.com/5248/5304089853_16f6a3163a_t.jpg","2010-12-29"
"48551155@N05",4.8315,45.758,6703,"9904312195","http://farm8.staticflickr.com/7440/9904312195_4973d31a84_t.jpg","2013-09-21"
"48551155@N05",4.8315,45.759,6703,"9904425034","http://farm8.staticflickr.com/7371/9904425034_f5a46ed598_t.jpg","2013-09-22"
"48551155@N05",4.8315,45.76,6324,"7991734933","http://farm9.staticflickr.com/8306/7991734933_24d5f941e2_t.jpg","2012-09-16"
"48551155@N05",4.8317,45.76,6324,"7991715369","http://farm9.staticflickr.com/8315/7991715369_06b71b3a8a_t.jpg","2012-09-16"
"48551155@N05",4.8318,45.758,6603,"11091813156","http://farm3.staticflickr.com/2870/11091813156_69f9bf8560_t.jpg","2013-06-15"
"48551155@N05",4.8319,45.758,5139,"5381680660","http://farm6.staticflickr.com/5087/5381680660_5b2aaeb50a_t.jpg","2009-07-08"
"48551155@N05",4.8319,45.758,6703,"9922714174","http://farm6.staticflickr.com/5490/9922714174_99b7164daa_t.jpg","2013-09-22"
"48551155@N05",4.8319,45.76,6411,"8258613365","http://farm9.staticflickr.com/8347/8258613365_2a140ff48f_t.jpg","2012-12-09"
"48551155@N05",4.8319,45.763,6261,"7570575196","http://farm8.staticflickr.com/7109/7570575196_723207970b_t.jpg","2012-07-14"
"48551155@N05",4.832,45.758,6703,"10059434056","http://farm8.staticflickr.com/7411/10059434056_c1e3e82e52_t.jpg","2013-09-22"
"48551155@N05",4.832,45.76,5412,"5207273287","http://farm5.staticflickr.com/4152/5207273287_58a123a781_t.jpg","2010-04-02"
"48551155@N05",4.832,45.763,6261,"7575458184","http://farm9.staticflickr.com/8286/7575458184_f12b9ba235_t.jpg","2012-07-14"
"48551155@N05",4.8321,45.757,6561,"8714566203","http://farm8.staticflickr.com/7284/8714566203_13930a360f_t.jpg","2013-05-04"
"48551155@N05",4.8321,45.76,6411,"8259560036","http://farm9.staticflickr.com/8347/8259560036_4b5a6816e4_t.jpg","2012-12-09"
"48551155@N05",4.8322,45.758,6562,"10697109413","http://farm3.staticflickr.com/2882/10697109413_9e841f9bc1_t.jpg","2013-05-04"
"48551155@N05",4.8322,45.758,6603,"11091023733","http://farm4.staticflickr.com/3764/11091023733_3b88aff7ca_t.jpg","2013-06-15"
"48551155@N05",4.8322,45.758,6703,"10059299544","http://farm4.staticflickr.com/3721/10059299544_a77e89b999_t.jpg","2013-09-22"
"48551155@N05",4.8322,45.76,6411,"8258472309","http://farm9.staticflickr.com/8490/8258472309_d1395d0412_t.jpg","2012-12-08"
"48551155@N05",4.8323,45.748,5905,"5991360495","http://farm7.staticflickr.com/6143/5991360495_ecfb6fda37_t.jpg","2011-07-30"
"48551155@N05",4.8323,45.757,6561,"8714674897","http://farm8.staticflickr.com/7283/8714674897_d126ce1b63_t.jpg","2013-05-04"
"48551155@N05",4.8323,45.758,6703,"9900025256","http://farm6.staticflickr.com/5448/9900025256_c16cba6501_t.jpg","2013-09-21"
"48551155@N05",4.8324,45.757,6561,"8714672231","http://farm8.staticflickr.com/7288/8714672231_39bc8ee7f8_t.jpg","2013-05-04"
"48551155@N05",4.8324,45.758,6805,"11786279625","http://farm8.staticflickr.com/7443/11786279625_f44a5f4162_t.jpg","2014-01-01"
"48551155@N05",4.8324,45.758,6823,"12059785655","http://farm8.staticflickr.com/7320/12059785655_c541526592_t.jpg","2014-01-17"
"48551155@N05",4.8329,45.766,6609,"9125669499","http://farm4.staticflickr.com/3753/9125669499_09148efc27_t.jpg","2013-06-21"
"48551155@N05",4.8331,45.757,6562,"8714323471","http://farm8.staticflickr.com/7374/8714323471_e386189e91_t.jpg","2013-05-05"
"48551155@N05",4.8331,45.766,6609,"9125666299","http://farm8.staticflickr.com/7426/9125666299_ef0027c1f5_t.jpg","2013-06-21"
"48551155@N05",4.8332,45.758,5677,"5274459131","http://farm6.staticflickr.com/5049/5274459131_8483955f8e_t.jpg","2010-12-19"
"48551155@N05",4.8332,45.766,6609,"9127173901","http://farm4.staticflickr.com/3671/9127173901_4f4b686900_t.jpg","2013-06-21"
"48551155@N05",4.8334,45.761,6603,"10733320215","http://farm8.staticflickr.com/7438/10733320215_bb11a70998_t.jpg","2013-06-14"
"48551155@N05",4.8334,45.768,5507,"4761659770","http://farm5.staticflickr.com/4078/4761659770_7929243844_t.jpg","2010-07-04"
"48551155@N05",4.8334,45.768,6603,"11075755205","http://farm4.staticflickr.com/3751/11075755205_f1f671960a_t.jpg","2013-06-14"
"48551155@N05",4.8338,45.768,5669,"5253718543","http://farm6.staticflickr.com/5122/5253718543_e1cb503a10_t.jpg","2010-12-12"
"48551155@N05",4.8342,45.758,5677,"5275352772","http://farm6.staticflickr.com/5122/5275352772_d682265670_t.jpg","2010-12-19"
"48551155@N05",4.8342,45.758,6431,"8323614316","http://farm9.staticflickr.com/8496/8323614316_1d7eafd36a_t.jpg","2012-12-29"
"48551155@N05",4.8343,45.758,6296,"7813853074","http://farm9.staticflickr.com/8448/7813853074_0af04a128c_t.jpg","2012-08-18"
"48551155@N05",4.8343,45.763,5311,"5188259096","http://farm5.staticflickr.com/4125/5188259096_909d3060d7_t.jpg","2009-12-25"
"48551155@N05",4.8345,45.758,6569,"11987723903","http://farm8.staticflickr.com/7415/11987723903_9f23a06a81_t.jpg","2013-05-12"
"48551155@N05",4.8346,45.758,6766,"12197086036","http://farm3.staticflickr.com/2853/12197086036_34a9fb3612_t.jpg","2013-11-23"
"48551155@N05",4.8347,45.772,6332,"8016170598","http://farm9.staticflickr.com/8037/8016170598_0eedafbbb2_t.jpg","2012-09-23"
"48551155@N05",4.8348,45.768,5669,"5253326417","http://farm6.staticflickr.com/5127/5253326417_324f1bba43_t.jpg","2010-12-12"
"48551155@N05",4.8349,45.759,6766,"11058192674","http://farm8.staticflickr.com/7319/11058192674_c71eeb31c6_t.jpg","2013-11-23"
"48551155@N05",4.835,45.758,6562,"8714325347","http://farm8.staticflickr.com/7328/8714325347_1b61474f1c_t.jpg","2013-05-05"
"48551155@N05",4.835,45.768,6409,"8252873885","http://farm9.staticflickr.com/8210/8252873885_d52c243bd6_t.jpg","2012-12-08"
"48551155@N05",4.8352,45.763,5933,"6088430136","http://farm7.staticflickr.com/6078/6088430136_6783fd40f1_t.jpg","2011-08-27"
"48551155@N05",4.8352,45.768,5669,"5253935948","http://farm6.staticflickr.com/5289/5253935948_52f0461fea_t.jpg","2010-12-12"
"48551155@N05",4.8357,45.761,6788,"11862495434","http://farm8.staticflickr.com/7359/11862495434_aac7f87e98_t.jpg","2013-12-14"
"48551155@N05",4.8358,45.764,5669,"5253720939","http://farm6.staticflickr.com/5250/5253720939_7ef00450f4_t.jpg","2010-12-12"
"48551155@N05",4.8358,45.765,5669,"5253720313","http://farm6.staticflickr.com/5205/5253720313_dce6431bb4_t.jpg","2010-12-12"
"48551155@N05",4.8359,45.761,6411,"8258585091","http://farm9.staticflickr.com/8067/8258585091_b9b602df8a_t.jpg","2012-12-09"
"48551155@N05",4.8359,45.765,6409,"8253946152","http://farm9.staticflickr.com/8065/8253946152_6527a7e552_t.jpg","2012-12-08"
"48551155@N05",4.8359,45.768,5669,"5253934850","http://farm6.staticflickr.com/5125/5253934850_5bb55a404c_t.jpg","2010-12-12"
"48551155@N05",4.836,45.764,6780,"11296100155","http://farm4.staticflickr.com/3787/11296100155_83b139a2a5_t.jpg","2013-12-06"
"48551155@N05",4.8361,45.767,6409,"8252873013","http://farm9.staticflickr.com/8060/8252873013_5ed34a257b_t.jpg","2012-12-07"
"48551155@N05",4.8363,45.752,6760,"10952432423","http://farm8.staticflickr.com/7458/10952432423_ec00f7e9e9_t.jpg","2013-11-17"
"48551155@N05",4.8366,45.752,6760,"10952352904","http://farm8.staticflickr.com/7375/10952352904_893bd7c3c3_t.jpg","2013-11-17"
"48551155@N05",4.8369,45.762,6411,"8258587287","http://farm9.staticflickr.com/8069/8258587287_dee3696a2d_t.jpg","2012-12-09"
"48551155@N05",4.8371,45.752,6569,"8742315904","http://farm8.staticflickr.com/7288/8742315904_6657ee9fe1_t.jpg","2013-05-12"
"48551155@N05",4.8385,45.766,5670,"5258417011","http://farm6.staticflickr.com/5241/5258417011_c648007f9b_t.jpg","2010-12-11"
"48551155@N05",4.8385,45.766,5676,"5271672763","http://farm6.staticflickr.com/5089/5271672763_8392e421e2_t.jpg","2010-12-18"
"48551155@N05",4.8386,45.763,5392,"4627926368","http://farm5.staticflickr.com/4041/4627926368_e4c4ab7e0a_t.jpg","2010-03-13"
"48551155@N05",4.8386,45.763,5506,"4758683530","http://farm5.staticflickr.com/4134/4758683530_32b37ba3f3_t.jpg","2010-07-03"
"48551155@N05",4.8387,45.763,5983,"6246683562","http://farm7.staticflickr.com/6103/6246683562_44e682bbd8_t.jpg","2011-10-15"
"48551155@N05",4.8391,45.769,6603,"9069725053","http://farm6.staticflickr.com/5538/9069725053_e1ef395039_t.jpg","2013-06-15"
"48551155@N05",4.8394,45.755,6844,"12443433713","http://farm8.staticflickr.com/7325/12443433713_dd3c366fff_t.jpg","2014-02-08"
"48551155@N05",4.8394,45.756,6760,"10969335834","http://farm4.staticflickr.com/3788/10969335834_72e1ca9ce5_t.jpg","2013-11-17"
"48551155@N05",4.8394,45.76,5686,"5300125331","http://farm6.staticflickr.com/5010/5300125331_437ddf10a3_t.jpg","2010-12-28"
"48551155@N05",4.8394,45.76,6688,"9705338573","http://farm6.staticflickr.com/5342/9705338573_8f01f84dd7_t.jpg","2013-09-07"
"48551155@N05",4.8396,45.756,6739,"10542932375","http://farm3.staticflickr.com/2831/10542932375_12510c88a7_t.jpg","2013-10-27"
"48551155@N05",4.8396,45.756,6804,"11825612674","http://farm4.staticflickr.com/3770/11825612674_0e74fc699c_t.jpg","2013-12-30"
"48551155@N05",4.8397,45.756,6597,"9012464847","http://farm6.staticflickr.com/5328/9012464847_967733d40b_t.jpg","2013-06-09"
"48551155@N05",4.8397,45.756,6760,"10934978534","http://farm6.staticflickr.com/5536/10934978534_81542459a0_t.jpg","2013-11-16"
"48551155@N05",4.8397,45.766,5670,"5255917802","http://farm6.staticflickr.com/5161/5255917802_a69819ff75_t.jpg","2010-12-11"
"48551155@N05",4.8397,45.766,5676,"5277443367","http://farm6.staticflickr.com/5283/5277443367_9f37827bf1_t.jpg","2010-12-18"
"48551155@N05",4.8398,45.756,6618,"9184553281","http://farm4.staticflickr.com/3742/9184553281_867e060c0f_t.jpg","2013-06-30"
"48551155@N05",4.8398,45.756,6760,"10968756425","http://farm3.staticflickr.com/2879/10968756425_3c7b508686_t.jpg","2013-11-17"
"48551155@N05",4.8398,45.757,6688,"9705264825","http://farm3.staticflickr.com/2816/9705264825_a57deb5aef_t.jpg","2013-09-07"
"48551155@N05",4.8399,45.757,5791,"5603910763","http://farm6.staticflickr.com/5022/5603910763_104c53a6aa_t.jpg","2011-04-09"
"48551155@N05",4.84,45.757,6789,"11408716554","http://farm4.staticflickr.com/3802/11408716554_cef9f85792_t.jpg","2013-12-14"
"48551155@N05",4.8403,45.759,6688,"9705351145","http://farm8.staticflickr.com/7295/9705351145_7c568e35fd_t.jpg","2013-09-07"
"48551155@N05",4.8405,45.764,5677,"5274458345","http://farm6.staticflickr.com/5246/5274458345_b96cb30602_t.jpg","2010-12-19"
"48551155@N05",4.8408,45.763,5677,"5274745889","http://farm6.staticflickr.com/5126/5274745889_1c5d098b18_t.jpg","2010-12-19"
"48551155@N05",4.8409,45.756,5905,"5991373233","http://farm7.staticflickr.com/6016/5991373233_d5f28a3f04_t.jpg","2011-07-30"
"48551155@N05",4.8409,45.761,5905,"5990890303","http://farm7.staticflickr.com/6022/5990890303_21e68ce20c_t.jpg","2011-07-30"
"48551155@N05",4.8409,45.764,6428,"8313236987","http://farm9.staticflickr.com/8496/8313236987_905f1eeed9_t.jpg","2012-12-27"
"48551155@N05",4.8411,45.766,5669,"5253291285","http://farm6.staticflickr.com/5128/5253291285_70467d14b9_t.jpg","2010-12-12"
"48551155@N05",4.8412,45.764,5983,"6246158847","http://farm7.staticflickr.com/6213/6246158847_c1b731f8e2_t.jpg","2011-10-15"
"48551155@N05",4.8413,45.764,6409,"8252871963","http://farm9.staticflickr.com/8486/8252871963_d741552bd3_t.jpg","2012-12-07"
"48551155@N05",4.8413,45.773,6368,"8131765432","http://farm9.staticflickr.com/8329/8131765432_8f5f94ee1a_t.jpg","2012-10-28"
"48551155@N05",4.8414,45.765,6632,"9292799555","http://farm6.staticflickr.com/5350/9292799555_9fa0277bdb_t.jpg","2013-07-12"
"48551155@N05",4.8416,45.765,6632,"9292856793","http://farm8.staticflickr.com/7408/9292856793_906600545a_t.jpg","2013-07-13"
"48551155@N05",4.8417,45.764,5412,"5207273751","http://farm5.staticflickr.com/4148/5207273751_58989d1df8_t.jpg","2010-04-02"
"48551155@N05",4.8435,45.777,6118,"6785982854","http://farm8.staticflickr.com/7066/6785982854_56136edcb9_t.jpg","2012-02-26"
"48551155@N05",4.8435,45.777,6161,"6908738694","http://farm8.staticflickr.com/7242/6908738694_3c351e9705_t.jpg","2012-04-07"
"48551155@N05",4.8436,45.769,6603,"9071829814","http://farm6.staticflickr.com/5523/9071829814_2fa66b5abc_t.jpg","2013-06-15"
"48551155@N05",4.8437,45.777,6368,"8131737895","http://farm9.staticflickr.com/8468/8131737895_6def509092_t.jpg","2012-10-28"
"48551155@N05",4.8443,45.769,6603,"9069607245","http://farm8.staticflickr.com/7450/9069607245_f8fd99ae30_t.jpg","2013-06-15"
"48551155@N05",4.8455,45.765,5983,"6246681356","http://farm7.staticflickr.com/6223/6246681356_b6c959a4c8_t.jpg","2011-10-15"
"48551155@N05",4.8463,45.778,6782,"11315071266","http://farm8.staticflickr.com/7366/11315071266_e2ba5a4e44_t.jpg","2013-12-08"
"48551155@N05",4.8487,45.777,6782,"11315010535","http://farm8.staticflickr.com/7380/11315010535_d984e20cfc_t.jpg","2013-12-08"
"48551155@N05",4.8488,45.769,6603,"11075751845","http://farm3.staticflickr.com/2879/11075751845_b5627a743d_t.jpg","2013-06-15"
"48551155@N05",4.8502,45.764,6569,"9316824004","http://farm8.staticflickr.com/7289/9316824004_5a542e9a9d_t.jpg","2013-05-12"
"48551155@N05",4.8507,45.762,6303,"7859088852","http://farm9.staticflickr.com/8442/7859088852_eacd411b12_t.jpg","2012-08-25"
"48551155@N05",4.8508,45.763,6317,"7955606766","http://farm9.staticflickr.com/8175/7955606766_d59727d175_t.jpg","2012-09-08"
"48551155@N05",4.8511,45.763,6317,"7955609712","http://farm9.staticflickr.com/8441/7955609712_2eacf87b18_t.jpg","2012-09-08"
"48551155@N05",4.8528,45.777,6311,"7914525666","http://farm9.staticflickr.com/8444/7914525666_c1a0afbb4b_t.jpg","2012-09-02"
"48551155@N05",4.8532,45.762,5997,"6652549777","http://farm8.staticflickr.com/7142/6652549777_e15dc4b737_t.jpg","2011-10-29"
"48551155@N05",4.8534,45.773,6368,"8131735465","http://farm9.staticflickr.com/8049/8131735465_9406f55e74_t.jpg","2012-10-28"
"48551155@N05",4.8535,45.777,6012,"6341247026","http://farm7.staticflickr.com/6103/6341247026_4381a17152_t.jpg","2011-11-13"
"48551155@N05",4.8536,45.779,5684,"5293910478","http://farm6.staticflickr.com/5005/5293910478_414dd9207c_t.jpg","2010-12-26"
"48551155@N05",4.8537,45.779,5682,"5290367062","http://farm6.staticflickr.com/5284/5290367062_dbd4bc6e8d_t.jpg","2010-12-25"
"48551155@N05",4.8538,45.778,6012,"6340500287","http://farm7.staticflickr.com/6112/6340500287_97a5059a80_t.jpg","2011-11-13"
"48551155@N05",4.8541,45.777,6133,"6970378973","http://farm8.staticflickr.com/7186/6970378973_db9c954f72_t.jpg","2012-03-10"
"48551155@N05",4.8541,45.777,6147,"7013534167","http://farm8.staticflickr.com/7114/7013534167_2279c15db5_t.jpg","2012-03-24"
"48551155@N05",4.8544,45.779,6147,"7011930879","http://farm8.staticflickr.com/7106/7011930879_27cbe18acb_t.jpg","2012-03-24"
"48551155@N05",4.8545,45.777,6117,"6784991296","http://farm8.staticflickr.com/7207/6784991296_0d41d60fb9_t.jpg","2012-02-26"
"48551155@N05",4.8547,45.773,5682,"5289791255","http://farm6.staticflickr.com/5083/5289791255_e94e3a5919_t.jpg","2010-12-25"
"48551155@N05",4.8548,45.773,5969,"6203543930","http://farm7.staticflickr.com/6150/6203543930_0f8e932106_t.jpg","2011-10-02"
"48551155@N05",4.8548,45.78,6012,"6340499039","http://farm7.staticflickr.com/6032/6340499039_b48ccb5036_t.jpg","2011-11-13"
"48551155@N05",4.8549,45.773,6012,"6339788415","http://farm7.staticflickr.com/6038/6339788415_519d34022c_t.jpg","2011-11-13"
"48551155@N05",4.855,45.773,6012,"6339786503","http://farm7.staticflickr.com/6040/6339786503_00a7195b73_t.jpg","2011-11-13"
"48551155@N05",4.8551,45.773,5835,"5747367243","http://farm4.staticflickr.com/3655/5747367243_c30e628232_t.jpg","2011-05-22"
"48551155@N05",4.8553,45.782,6311,"7914511566","http://farm9.staticflickr.com/8444/7914511566_1d2b01dfc6_t.jpg","2012-09-02"
"48551155@N05",4.8555,45.776,6012,"6341271794","http://farm7.staticflickr.com/6095/6341271794_f329a896e5_t.jpg","2011-11-13"
"48551155@N05",4.8557,45.774,6297,"7816488432","http://farm8.staticflickr.com/7111/7816488432_4fb1e25298_t.jpg","2012-08-19"
"48551155@N05",4.8559,45.774,5977,"6226967581","http://farm7.staticflickr.com/6051/6226967581_f24b4c1094_t.jpg","2011-10-09"
"48551155@N05",4.856,45.772,5948,"6136483765","http://farm7.staticflickr.com/6081/6136483765_b3489b4fff_t.jpg","2011-09-11"
"48551155@N05",4.8561,45.777,6133,"6824215826","http://farm8.staticflickr.com/7187/6824215826_af44b4f84b_t.jpg","2012-03-10"
"48551155@N05",4.8562,45.766,5342,"5190151063","http://farm2.staticflickr.com/1010/5190151063_e06cfd6b2a_t.jpg","2010-01-25"
"48551155@N05",4.8562,45.766,6303,"7859165142","http://farm9.staticflickr.com/8302/7859165142_6d2410413b_t.jpg","2012-08-25"
"48551155@N05",4.8562,45.766,6539,"8656583280","http://farm9.staticflickr.com/8122/8656583280_dff338e016_t.jpg","2013-04-13"
"48551155@N05",4.8562,45.766,6561,"8713977055","http://farm8.staticflickr.com/7281/8713977055_5951b7c8f5_t.jpg","2013-05-04"
"48551155@N05",4.8562,45.766,6661,"10445373193","http://farm3.staticflickr.com/2834/10445373193_4d76b8a121_t.jpg","2013-08-11"
"48551155@N05",4.8563,45.763,5156,"5159082161","http://farm5.staticflickr.com/4043/5159082161_06d020c14e_t.jpg","2009-07-25"
"48551155@N05",4.8563,45.766,5393,"5202375017","http://farm5.staticflickr.com/4151/5202375017_f4682b889e_t.jpg","2010-03-14"
"48551155@N05",4.8563,45.766,5506,"5255037401","http://farm6.staticflickr.com/5089/5255037401_302c5cec50_t.jpg","2010-07-03"
"48551155@N05",4.8563,45.766,5654,"5212140625","http://farm6.staticflickr.com/5288/5212140625_b73570d133_t.jpg","2010-11-27"
"48551155@N05",4.8563,45.766,6141,"6993083253","http://farm8.staticflickr.com/7048/6993083253_e7d92f11d0_t.jpg","2012-03-18"
"48551155@N05",4.8563,45.766,6233,"7385865990","http://farm6.staticflickr.com/5075/7385865990_fc9ac70c85_t.jpg","2012-06-17"
"48551155@N05",4.8563,45.766,6303,"7859162632","http://farm9.staticflickr.com/8308/7859162632_82e8af5536_t.jpg","2012-08-25"
"48551155@N05",4.8563,45.766,6417,"8274985311","http://farm9.staticflickr.com/8211/8274985311_7523029483_t.jpg","2012-12-15"
"48551155@N05",4.8563,45.766,6426,"8304127908","http://farm9.staticflickr.com/8080/8304127908_ed40f0e309_t.jpg","2012-12-24"
"48551155@N05",4.8563,45.766,6561,"8716963072","http://farm8.staticflickr.com/7427/8716963072_1023da8aa2_t.jpg","2013-05-05"
"48551155@N05",4.8563,45.766,6582,"8893894307","http://farm9.staticflickr.com/8274/8893894307_2fcaebc984_t.jpg","2013-05-26"
"48551155@N05",4.8563,45.766,6661,"10445216265","http://farm4.staticflickr.com/3817/10445216265_939e131011_t.jpg","2013-08-11"
"48551155@N05",4.8563,45.774,5856,"5843782786","http://farm3.staticflickr.com/2704/5843782786_9efebba7c2_t.jpg","2011-06-13"
"48551155@N05",4.8563,45.774,6155,"7035572741","http://farm8.staticflickr.com/7115/7035572741_e557f32cfa_t.jpg","2012-04-01"
"48551155@N05",4.8564,45.773,6297,"7905503252","http://farm9.staticflickr.com/8321/7905503252_cfc0da304c_t.jpg","2012-08-19"
"48551155@N05",4.8564,45.775,5934,"6089386561","http://farm7.staticflickr.com/6086/6089386561_29289764f5_t.jpg","2011-08-27"
"48551155@N05",4.8567,45.771,6012,"6340563569","http://farm7.staticflickr.com/6031/6340563569_74226e25a9_t.jpg","2011-11-13"
"48551155@N05",4.8567,45.773,5326,"4627985638","http://farm5.staticflickr.com/4051/4627985638_cb3392ba3c_t.jpg","2010-01-10"
"48551155@N05",4.8567,45.773,6317,"7956255172","http://farm9.staticflickr.com/8449/7956255172_c44d4d9152_t.jpg","2012-09-08"
"48551155@N05",4.8568,45.771,5835,"5748213476","http://farm3.staticflickr.com/2076/5748213476_466d5b750b_t.jpg","2011-05-22"
"48551155@N05",4.8568,45.772,5326,"4627380191","http://farm4.staticflickr.com/3311/4627380191_dc2103db57_t.jpg","2010-01-10"
"48551155@N05",4.8568,45.773,6317,"7956252082","http://farm9.staticflickr.com/8305/7956252082_51a7f4c03a_t.jpg","2012-09-08"
"48551155@N05",4.8568,45.776,5934,"6094222192","http://farm7.staticflickr.com/6063/6094222192_dd3d1145bc_t.jpg","2011-08-28"
"48551155@N05",4.8569,45.772,5934,"6090025538","http://farm7.staticflickr.com/6203/6090025538_88815aca7f_t.jpg","2011-08-28"
"48551155@N05",4.8569,45.776,6155,"6889433228","http://farm8.staticflickr.com/7088/6889433228_6207644982_t.jpg","2012-04-01"
"48551155@N05",4.8573,45.773,6317,"7956245592","http://farm9.staticflickr.com/8179/7956245592_85c4ba3a93_t.jpg","2012-09-08"
"48551155@N05",4.8578,45.767,6487,"8502172913","http://farm9.staticflickr.com/8106/8502172913_795a56737c_t.jpg","2013-02-24"
"48551155@N05",4.8585,45.767,6432,"8328468245","http://farm9.staticflickr.com/8495/8328468245_c79bcfcd08_t.jpg","2012-12-31"
"48551155@N05",4.859,45.767,6432,"8328470465","http://farm9.staticflickr.com/8496/8328470465_5f9af2e261_t.jpg","2012-12-31"
"48551155@N05",4.859,45.767,6487,"8502171511","http://farm9.staticflickr.com/8522/8502171511_93bc769031_t.jpg","2013-02-24"
"48555114@N04",4.834,45.725,5448,"5402394014","http://farm6.staticflickr.com/5137/5402394014_487b9896f3_t.jpg","2010-05-07"
"48575206@N07",4.8178,45.736,5948,"6150845379","http://farm7.staticflickr.com/6068/6150845379_6741a85a9a_t.jpg","2011-09-11"
"48575206@N07",4.8179,45.736,5948,"6150845755","http://farm7.staticflickr.com/6087/6150845755_3095809c62_t.jpg","2011-09-11"
"48575206@N07",4.8183,45.737,5948,"6166131094","http://farm7.staticflickr.com/6165/6166131094_1aac57a993_t.jpg","2011-09-11"
"48575206@N07",4.823,45.763,5947,"6150844953","http://farm7.staticflickr.com/6168/6150844953_5362a55713_t.jpg","2011-09-10"
"48575603@N02",4.8303,45.729,6368,"8170441181","http://farm8.staticflickr.com/7247/8170441181_fb73bce601_t.jpg","2012-10-28"
"48575603@N02",4.8318,45.772,5848,"6127347433","http://farm7.staticflickr.com/6073/6127347433_869540e2f1_t.jpg","2011-06-04"
"48616777@N05",4.8204,45.764,6717,"10124212613","http://farm3.staticflickr.com/2828/10124212613_831156f99d_t.jpg","2013-10-05"
"48616777@N05",4.8216,45.762,6538,"8657920371","http://farm9.staticflickr.com/8111/8657920371_85184cc26c_t.jpg","2013-04-12"
"48616777@N05",4.8264,45.76,6537,"8659026152","http://farm9.staticflickr.com/8114/8659026152_e52679e15e_t.jpg","2013-04-12"
"48616777@N05",4.8264,45.76,6538,"8659026810","http://farm9.staticflickr.com/8106/8659026810_a720da9289_t.jpg","2013-04-12"
"48616777@N05",4.836,45.756,5566,"4977679362","http://farm5.staticflickr.com/4148/4977679362_bb2e271e64_t.jpg","2010-09-01"
"48616777@N05",4.8367,45.77,6237,"7419077386","http://farm9.staticflickr.com/8166/7419077386_63441c5b67_t.jpg","2012-06-21"
"48616777@N05",4.8402,45.758,5566,"4977068363","http://farm5.staticflickr.com/4152/4977068363_e8a16c46e6_t.jpg","2010-09-01"
"48616777@N05",4.8403,45.756,5566,"4977680436","http://farm5.staticflickr.com/4092/4977680436_7c7d6c8951_t.jpg","2010-09-01"
"48616777@N05",4.8408,45.756,5566,"4977068721","http://farm5.staticflickr.com/4124/4977068721_a6c5b5c010_t.jpg","2010-09-01"
"48724438@N00",4.842,45.769,3441,"2253755","http://farm1.staticflickr.com/2/2253755_80d6a8ec48_t.jpg","2004-12-16"
"48726748@N07",4.8221,45.763,5549,"4952091065","http://farm5.staticflickr.com/4111/4952091065_89f0d6eeaf_t.jpg","2010-08-15"
"48726748@N07",4.8225,45.764,5549,"4969167972","http://farm5.staticflickr.com/4133/4969167972_b496aa2452_t.jpg","2010-08-15"
"48728550@N05",4.8127,45.762,6147,"7197435562","http://farm8.staticflickr.com/7228/7197435562_59a35a7132_t.jpg","2012-03-24"
"48728550@N05",4.8198,45.751,6353,"8085759764","http://farm9.staticflickr.com/8187/8085759764_69ed285220_t.jpg","2012-10-13"
"48728550@N05",4.828,45.751,6352,"8085913853","http://farm9.staticflickr.com/8476/8085913853_1d2d90551b_t.jpg","2012-10-13"
"48728550@N05",4.8315,45.768,5889,"5945439531","http://farm7.staticflickr.com/6121/5945439531_6f518c7d7d_t.jpg","2011-07-14"
"48728550@N05",4.8334,45.768,6106,"6876873715","http://farm8.staticflickr.com/7048/6876873715_ce7bc2f34b_t.jpg","2012-02-14"
"48728550@N05",4.8345,45.773,4657,"5589688904","http://farm6.staticflickr.com/5140/5589688904_f3cff8a638_t.jpg","2008-03-22"
"48828139@N05",4.8486,45.78,5904,"5986941533","http://farm7.staticflickr.com/6025/5986941533_1ea721032e_t.jpg","2011-07-29"
"48828139@N05",4.8504,45.782,5904,"5986955711","http://farm7.staticflickr.com/6023/5986955711_381cd560b7_t.jpg","2011-07-29"
"48828139@N05",4.8504,45.782,5930,"6076436546","http://farm7.staticflickr.com/6181/6076436546_8aed1959a0_t.jpg","2011-08-24"
"48878785@N07",4.8304,45.769,5422,"4518015943","http://farm3.staticflickr.com/2748/4518015943_90b14d1b34_t.jpg","2010-04-13"
"48889071218@N01",4.8288,45.762,4721,"2523206481","http://farm3.staticflickr.com/2080/2523206481_8ae23fe8c6_t.jpg","2008-05-24"
"48889071218@N01",4.8355,45.761,4722,"2524027248","http://farm3.staticflickr.com/2182/2524027248_faaef8c6f9_t.jpg","2008-05-25"
"48890143@N06",4.855,45.756,6314,"7937290680","http://farm9.staticflickr.com/8440/7937290680_cc4152d5dd_t.jpg","2012-09-05"
